field_id,region,season,crop_type,soil_type,field_size_acres,planting_date,temperature_celsius,rainfall_mm,yield_per_acre,ph_level,irrigation_type,fertilizer_used,pest_control
F9900,West,Fall,Corn,Loamy Sand,168.7714137813785,2023-09-09,28.960400994802605,557.7477053631444,118.68811688705611,6.430523840588563,Sprinkler,214.5kg/ha,2.1L/ha
,,Spring,Corn,Sandy Loam,152.9421626191915,,18.43326843204224,575.7274835234429,139.14007909954253,7.39252716940947,Sprinkler,115.8kg/ha,1.1L/ha
F9902,South,Summer,Cotton,Clay,52.113717086019605,2023-08-15,24.896810542647824,720.0400840501677,13.385981742067521,7.737523251767541,Sprinkler,,2.1L/ha
F9903,Midwest,Spring,Wheat,Clay Loam,65.13598417572368,2023-04-13,,792.6880824820513,424.76087886851815,6.959299921469768,Sprinkler,109.0kg/ha,0.5L/ha
F9904,Northeast,Fall,Corn,Silt Loam,33.11675886024495,2023-10-08,12.97688666913971,789.943022604212,120.21892917451382,7.0667075114927265,None,291.0kg/ha,1.1L/ha
F9905,West,Winter,Wheat,Loamy Sand,139.38416872821998,2023-01-04,15.928367339431809,430.2940180783523,54.37914383163971,6.2893230356492325,Sprinkler,254.0kg/ha,1.6L/ha
F9906,Midwest,Winter,Soybeans,Silt Loam,106.02567197723714,2023-02-23,2.5531760126995184,1028.3936332683259,109.0190313881877,6.90558855289604,Sprinkler,270.0kg/ha,1.3L/ha
F9907,Midwest,Summer,Corn,Silt Loam,132.65358453628275,2023-08-14,31.619410885043596,674.2822540572745,,5.906784013998679,Sprinkler,211.5kg/ha,0.8L/ha
F9908,West,Fall,Wheat,Sandy Loam,142.1530440211022,2023-10-05,28.112499001581796,,78.29842848376455,6.493637341613272,Sprinkler,176.7kg/ha,1.3L/ha
F9909,West,Winter,Corn,Loamy Sand,100.92510549989177,2023-02-02,23.197605489965838,384.70608836084057,30.798197646510246,6.0346479908419886,Sprinkler,201.7kg/ha,1.3L/ha
F9910,Northeast,Summer,Corn,Clay Loam,41.94877559522238,2023-07-18,21.630591075311326,,61.89582690649607,6.5484848325965626,,241.1kg/ha,1.2L/ha
F9911,,Spring,Soybeans,Clay,113.19850678334006,,30.628588256129618,,,6.684085431791079,Sprinkler,259.9kg/ha,0.5L/ha
F9912,Northeast,Winter,Corn,Silt Loam,79.81284764998551,2023-02-10,5.438092141695797,,91.39411533919197,6.2859964977634775,Drip,210.6kg/ha,1.7L/ha
F9913,South,Summer,Corn,Clay,87.80898619242454,2023-08-12,38.29599359003159,816.2472748782272,,,Sprinkler,296.5kg/ha,1.2L/ha
F9914,Northeast,Summer,Corn,Silt Loam,35.8903019872906,,28.12183845719828,767.7141591477379,36.38189372343191,6.001805548273192,Sprinkler,265.8kg/ha,2.3L/ha
F9915,Northeast,Spring,Corn,Clay Loam,78.4439879804776,,19.8200396361447,1358.1699957438677,209.89248916185343,6.350489756329231,Drip,,0.6L/ha
F9916,West,Spring,Corn,Sandy Loam,,2023-04-15,25.81278876702854,646.3530862846503,104.04211104055503,6.275362667461223,None,279.1kg/ha,1.0L/ha
F9917,Midwest,Spring,Corn,Clay Loam,122.2161488756346,2023-05-19,24.113189622127123,1173.4347179902393,387.3966490609928,7.068235594132694,Sprinkler,256.8kg/ha,1.6L/ha
F9918,Northeast,Spring,Corn,Silt Loam,23.935732650654952,2023-04-25,26.35686718026548,,,6.657088631050428,None,230.5kg/ha,1.8L/ha
F9919,Northeast,,Corn,Silt Loam,39.91912103732565,2023-10-25,17.474277981346553,1148.6452961203993,,,Drip,297.4kg/ha,2.4L/ha
F9920,,Summer,Wheat,Loamy Sand,198.1009229356222,2023-07-01,30.580223678551796,359.1293731160197,,7.197112507432233,Sprinkler,,2.1L/ha
F9921,West,Spring,Wheat,Sandy Loam,165.02201670543474,2023-05-23,27.808617638089043,442.6099205053813,78.29267439118723,6.044834214230771,Sprinkler,283.2kg/ha,0.8L/ha
F9922,Northeast,Summer,Soybeans,Clay Loam,59.44663449464918,2023-07-19,16.774299435476618,874.1286117345157,45.55659560151579,7.173580570408692,None,298.5kg/ha,1.0L/ha
F9923,South,Summer,Cotton,,43.06707688823499,2023-07-26,,1105.4837799825884,18.606652843140807,6.691366462449036,Drip,273.5kg/ha,2.2L/ha
,West,Winter,Corn,Sandy Loam,99.12091688300707,2023-01-20,21.239062080946187,780.9544007297587,56.77306052565165,6.639804507256036,None,246.4kg/ha,1.5L/ha
F9925,West,Spring,Corn,Loamy Sand,78.76726303615143,2023-03-09,26.96087331568231,549.154686124846,195.1908376586247,6.137860175166663,Drip,244.6kg/ha,2.5L/ha
F9926,South,Spring,,Clay,,2023-04-18,24.6947181853553,1275.5041177130308,111.79948785197726,6.51928806219811,Sprinkler,,1.2L/ha
F9927,Northeast,Spring,Soybeans,Silt Loam,46.29259586091965,,18.52457239919687,1108.3246518870762,308.2011870601483,5.9363486401876,Drip,166.8kg/ha,1.9L/ha
F9928,West,Fall,Wheat,Sandy Loam,144.91885412633965,,24.008371456316464,414.35550287783917,135.93357597511167,6.475645705573669,Sprinkler,125.5kg/ha,1.9L/ha
F9929,South,Spring,Soybeans,Sandy Loam,95.86953579665175,2023-05-20,25.2305266753423,1572.306826364302,100.84068023070972,6.7255353562618305,,,1.4L/ha
F9930,South,Winter,Soybeans,Clay,35.26747455559632,,18.051703169667604,1249.139196348122,32.201853897298655,7.222675359467564,None,,1.4L/ha
F9931,,Fall,Soybeans,,60.41518876889394,2023-09-15,24.428331212471573,,319.0317405738183,6.711597944033584,,247.7kg/ha,
F9932,West,Fall,Corn,Sandy Loam,96.56044833319828,2023-11-19,30.346243926050878,476.91692011089395,71.1285718243227,5.862840037810096,Drip,250.1kg/ha,2.2L/ha
F9933,Northeast,Summer,Corn,Clay Loam,61.69865839309864,2023-06-03,17.5778364938372,711.7245558810749,59.923255274408426,7.179206576185441,,131.0kg/ha,1.2L/ha
F9934,Northeast,Winter,Corn,Clay Loam,63.64132153744488,2023-12-14,7.799898901398821,779.8714037663282,115.92790518158432,5.95473971973485,Drip,263.0kg/ha,1.9L/ha
F9935,Midwest,Spring,Corn,Silt Loam,,2023-03-25,18.73111581934897,1247.09367740408,,6.326996514289515,Drip,153.0kg/ha,2.4L/ha
F9936,South,,Soybeans,Sandy Loam,46.12960665133416,2023-07-20,29.612008141257263,823.9606924426486,19.323417892873653,6.569994243994936,None,233.8kg/ha,1.2L/ha
F9937,West,Summer,Corn,Sandy Loam,103.3944113378191,2023-08-01,28.732371405627806,420.1143591853979,30.289998845309697,6.935481410562287,Sprinkler,171.0kg/ha,
F9938,Northeast,Winter,Corn,Silt Loam,25.7918440449419,2023-02-22,9.797693371825662,1223.9373736939203,50.108072359486705,6.8049686692764135,Sprinkler,293.8kg/ha,2.1L/ha
F9939,South,Summer,Corn,Clay,,2023-08-26,28.26045939469064,917.5980438244923,24.877268008883775,6.993692017045634,Drip,,2.2L/ha
F9940,Midwest,Spring,Corn,Clay Loam,61.377252973171124,2023-04-19,12.87906941004863,777.7305167436825,423.6994138095988,7.423563756983636,Drip,164.8kg/ha,1.6L/ha
F9941,South,Winter,Corn,Sandy Loam,66.10521576312962,2023-01-05,17.9595807312338,1327.5004871224944,42.98590493417658,6.200360950326192,,124.1kg/ha,
F9942,Midwest,Spring,Wheat,Silt Loam,53.321348961911994,2023-05-15,14.828221241452512,987.6903302130573,398.347140097435,6.066464085599093,Sprinkler,266.2kg/ha,2.5L/ha
F9943,Northeast,Fall,Soybeans,Silt Loam,41.2164024376908,2023-09-12,18.190447907537028,1053.5484986614322,264.5852332381049,,,110.7kg/ha,2.3L/ha
F9944,South,Spring,Cotton,Sandy Loam,32.22468635996535,2023-03-27,36.04450835722324,972.8908453438532,121.42973581091869,6.5388734851885335,Drip,146.4kg/ha,1.6L/ha
F9945,South,,Cotton,Sandy Loam,98.51520781077228,2023-08-19,27.151735153858215,749.3162308211653,19.172933921749117,6.626107951697355,Drip,231.8kg/ha,
F9946,South,Fall,Corn,,31.82309730019822,2023-09-25,30.831297359116526,940.9444460089262,74.78063540962492,7.473533436169981,Drip,242.8kg/ha,1.0L/ha
F9947,South,,Corn,Clay,108.93926753438879,2023-08-18,35.58776130843308,763.6590988150781,15.080308296975543,7.128968664880679,Sprinkler,176.5kg/ha,2.0L/ha
F9948,Midwest,Summer,Wheat,Clay Loam,146.66990857580794,2023-08-01,32.58674117109904,669.8661355748723,61.7220768972839,6.68064310780734,Sprinkler,220.6kg/ha,1.6L/ha
F9949,,Fall,Corn,Sandy Loam,,2023-09-08,29.97882183560859,1153.1579419027946,55.532625062317614,,None,144.6kg/ha,1.4L/ha
F9950,,Summer,Corn,Loamy Sand,155.01763573074737,2023-06-11,30.119919170943017,297.08773093103775,,6.806919602426976,Sprinkler,290.9kg/ha,2.3L/ha
F9951,Northeast,,Corn,Silt Loam,76.78057770308604,2023-11-20,23.013500457909142,782.8751932392285,152.0734425569729,6.229999765927794,Drip,118.6kg/ha,
F9952,West,Spring,Wheat,Sandy Loam,130.9294772642953,,26.3815272330989,583.7184242268866,,7.411000927807477,Sprinkler,107.9kg/ha,1.7L/ha
F9953,West,Spring,Corn,Loamy Sand,,,23.775083829548933,415.15973556842243,164.70437324058196,,Sprinkler,220.9kg/ha,1.5L/ha
F9954,,Fall,Corn,Silt Loam,64.63989026207892,2023-09-11,,935.0786314861202,169.53230470984408,5.618365931404855,Drip,137.9kg/ha,2.0L/ha
,Midwest,,Soybeans,Silt Loam,159.7402925387742,2023-05-15,28.622451955274137,1011.1292262866032,,,Sprinkler,,1.0L/ha
F9956,Northeast,Fall,Corn,Clay Loam,53.25394977137195,2023-10-25,12.700156328109223,674.8227503393551,280.6648685254576,6.051415617107988,Sprinkler,110.8kg/ha,1.6L/ha
F9957,South,Winter,Soybeans,Clay,71.63922512714547,2023-02-02,24.340242930958418,875.2455929402029,41.411190292246815,7.21728397103259,Sprinkler,228.1kg/ha,1.4L/ha
F9958,South,Fall,Soybeans,Clay,112.43350158583758,2023-10-07,24.552155480810768,994.5537747934932,77.62449616425009,7.924018923036375,Sprinkler,213.7kg/ha,0.5L/ha
F9959,Northeast,Spring,Corn,,24.32322173072687,2023-05-02,15.268000376661327,785.4584044061523,484.07293925221666,6.308350871115749,Sprinkler,218.1kg/ha,1.6L/ha
,South,Summer,Corn,Sandy Loam,119.61897792855207,2023-06-02,32.288853299309736,599.1685978549125,27.741009751306965,6.24793534767804,Sprinkler,271.0kg/ha,
F9961,Northeast,Fall,Soybeans,Clay Loam,56.432153874719496,2023-11-26,15.596549487124335,803.503172104798,,6.887262724375228,,218.1kg/ha,
,Northeast,,,Silt Loam,26.439804410548614,2023-06-24,,,52.42755837930336,6.042726475833881,Sprinkler,208.7kg/ha,2.4L/ha
F9963,Midwest,Fall,Soybeans,Silt Loam,111.404779636632,2023-11-23,17.64448520600202,591.8215786415795,,6.421267077798199,Sprinkler,127.9kg/ha,0.6L/ha
F9964,Midwest,Fall,Corn,Silt Loam,71.93187873170697,,15.730709939672535,806.1739401776808,339.56111597762623,7.285498347585016,Drip,104.0kg/ha,0.7L/ha
F9965,Midwest,Fall,Wheat,Silt Loam,92.36570223742413,2023-09-24,16.020169961535185,702.9142688231764,228.36310027003086,7.351435503895506,Drip,222.1kg/ha,1.0L/ha
F9966,Northeast,Spring,Corn,Silt Loam,49.906117297184124,2023-03-20,18.94187768042726,1282.1436866592883,301.7425056472947,7.220276586057094,Sprinkler,120.8kg/ha,2.0L/ha
F9967,West,,Corn,Sandy Loam,,,19.474734285771454,795.6846694123656,141.9358617260105,6.236416724758004,None,114.4kg/ha,1.8L/ha
F9968,Northeast,Spring,Corn,Silt Loam,49.24119413080214,2023-03-24,11.74182892823308,1009.0422984816767,391.0443183278123,6.414081228457386,None,214.5kg/ha,0.7L/ha
F9969,South,Fall,Cotton,Sandy Loam,67.49766710511821,,36.34014439224818,1046.206594944935,92.86249785098789,6.071650632343361,Drip,223.5kg/ha,
F9970,Northeast,Spring,Corn,Clay Loam,25.88511862018061,2023-03-15,24.292627202364372,931.0721371321492,259.1440962114982,6.087950217270112,None,164.8kg/ha,0.6L/ha
F9971,South,Summer,Corn,Clay,89.15531123732096,2023-06-13,32.22041443781303,893.3404631565297,17.55947443877994,,Sprinkler,224.5kg/ha,1.4L/ha
F9972,West,Fall,Corn,,191.10688701646103,2023-09-24,,630.3295158850254,69.70624099616411,6.119127689561697,Sprinkler,282.6kg/ha,1.8L/ha
F9973,Northeast,Winter,Corn,Silt Loam,44.351207816390705,2023-12-01,3.8210219948975475,753.7921053560812,80.89595492050364,6.587141058029712,Sprinkler,185.3kg/ha,0.8L/ha
F9974,West,Summer,,Loamy Sand,141.93735713206038,2023-07-20,,292.46711507184074,19.341076790157903,5.606591666413702,Sprinkler,219.9kg/ha,0.7L/ha
F9975,Midwest,Spring,Wheat,Silt Loam,74.48630774342541,2023-03-22,25.32404585381624,915.0560897010399,478.2214900923626,5.884962341668246,Drip,176.7kg/ha,1.9L/ha
F9976,West,Summer,Wheat,Sandy Loam,196.4296320664293,2023-07-07,34.157463826642385,,24.408988645494055,,Sprinkler,291.7kg/ha,1.5L/ha
F9977,Midwest,Spring,Corn,Silt Loam,79.25477072698774,2023-05-07,28.182299846104733,,419.4711448504687,6.724949996686538,Sprinkler,,1.2L/ha
F9978,South,,Corn,Sandy Loam,70.3099500251011,2023-04-24,,1226.169026822643,120.17213666816059,7.051236435487874,,196.8kg/ha,1.6L/ha
F9979,Northeast,Summer,Soybeans,Clay Loam,68.97891095505727,2023-07-19,26.169092149150774,,60.1008468843599,5.761803467763104,Drip,197.3kg/ha,2.4L/ha
F9980,Midwest,Fall,Soybeans,Clay Loam,138.5250378159454,2023-11-11,20.76026938262073,,285.6646324327966,7.272926332074966,Sprinkler,134.8kg/ha,1.5L/ha
F9981,West,Summer,Corn,Loamy Sand,152.07340156366777,,23.20194188028277,330.7453251008273,32.987624736936276,7.236172803141868,Sprinkler,233.6kg/ha,1.6L/ha
F9982,Northeast,Spring,Soybeans,Clay Loam,33.70824741667626,2023-05-22,22.32366350629243,1104.8127531054886,384.74969164411453,6.381626563357376,None,169.1kg/ha,
F9983,Midwest,,Corn,Clay Loam,76.44289195562791,2023-02-24,16.25311243378064,732.6152649371143,106.94064430383432,7.237524464531723,None,214.1kg/ha,1.0L/ha
,West,Spring,Wheat,Loamy Sand,178.69417527588496,,23.079750332691496,623.8418576603623,96.20016931468253,7.275110002243249,Sprinkler,195.9kg/ha,1.9L/ha
,Northeast,Fall,Corn,,36.57984254455733,2023-11-17,18.89667220236757,916.3010861458438,131.67549185658538,5.745208922909986,Sprinkler,244.6kg/ha,2.3L/ha
F9986,Midwest,Fall,Corn,Clay Loam,,2023-09-24,30.642595772845063,755.2619490469141,260.9387761923546,6.991496307307833,Drip,111.0kg/ha,
,South,Winter,Cotton,Sandy Loam,84.32958694431413,2023-12-19,16.14861246414127,1193.0325811393452,27.98089611429001,6.482739301015235,Sprinkler,107.5kg/ha,
F9988,Northeast,Summer,Soybeans,Clay Loam,33.092394624193176,2023-08-18,30.63236691130742,688.9519126256341,,6.295796139879178,Drip,103.6kg/ha,2.3L/ha
F9989,Northeast,Winter,Soybeans,Clay Loam,36.36625542552613,2023-01-27,14.165669749757997,1075.0603043327023,75.06217786855065,,Drip,123.5kg/ha,2.3L/ha
F9990,South,Summer,Soybeans,Sandy Loam,66.60835583507816,2023-08-27,,930.407770968424,14.179194395021687,6.73429344912928,None,208.5kg/ha,1.9L/ha
F9991,West,Fall,Wheat,Loamy Sand,113.81867933856847,2023-09-16,31.643146752776317,653.7434800146233,86.18237837542753,6.781423620220586,Sprinkler,148.8kg/ha,0.6L/ha
F9992,Midwest,Fall,Corn,Clay Loam,136.9142989975532,2023-10-18,16.72772198380751,758.7011539344529,262.17062454600756,7.024021352685886,Sprinkler,117.4kg/ha,1.6L/ha
F9993,West,Spring,Wheat,Loamy Sand,105.64731556034693,2023-05-16,34.47358717172114,336.27210152283845,168.5271624819348,5.974244723855385,Sprinkler,108.5kg/ha,0.5L/ha
F9994,Midwest,Fall,Wheat,Clay Loam,91.4478112054828,2023-11-15,,978.4946898098489,306.1646055345774,6.261105048388916,Drip,136.7kg/ha,2.1L/ha
F9995,,Fall,Corn,Sandy Loam,158.87085126132428,2023-11-05,23.82281925010805,402.4924224521375,141.67225633256103,7.233078933700815,Sprinkler,,2.2L/ha
F9996,Midwest,Summer,Corn,Silt Loam,59.10510105334919,2023-08-19,26.714523127654964,449.3972010347376,65.66367139876519,7.418659522290829,Drip,290.4kg/ha,1.9L/ha
F9997,South,Fall,Corn,Sandy Loam,,2023-09-03,19.2559788883606,1153.7686368843674,65.18018298177648,6.101804387325561,Drip,297.6kg/ha,2.0L/ha
F9998,Midwest,Fall,Corn,,72.20768435605692,2023-10-03,30.184649059325935,851.229699751565,332.85019744155005,6.985980995746412,Drip,268.6kg/ha,2.2L/ha
F9999,South,Winter,Cotton,Sandy Loam,95.46634770113978,2023-01-13,18.078287194964503,1456.019139177826,31.974128085788525,6.530526243155839,Drip,,1.6L/ha
F10000,South,Fall,Soybeans,Clay,84.31093944316044,2023-11-23,23.252408348302865,780.5442427091465,103.30097630863708,7.323284302892893,Drip,160.1kg/ha,
,,,,Silt Loam,147.9401682388832,2023-06-25,27.597449860635464,454.64862163924823,65.57116374494564,6.729643996310702,Sprinkler,185.6kg/ha,2.4L/ha
F10002,Northeast,Spring,Soybeans,Silt Loam,31.61242700854841,2023-05-09,14.873777147070424,1178.9041992810837,459.6367058517871,6.326243124691059,Sprinkler,202.2kg/ha,1.2L/ha
F10003,South,,Soybeans,Sandy Loam,70.86331684731817,2023-03-06,31.017120506325888,1433.7036454663134,96.54747556215273,7.092834515826221,Sprinkler,144.7kg/ha,
F10004,West,Summer,Wheat,Loamy Sand,182.00177741744415,2023-06-24,,250.47621800509796,17.52031506796372,5.554599333620192,Sprinkler,,0.6L/ha
F10005,South,Winter,Corn,Sandy Loam,68.00093923302279,2023-01-23,14.06477879995024,1026.8361355788563,38.16476930485508,6.395169415800382,Sprinkler,237.1kg/ha,0.8L/ha
F10006,South,Summer,,Clay,67.49139059942267,2023-07-12,36.038874828897065,1041.5266397213054,17.64226512236321,7.7106092151271115,Drip,,1.5L/ha
F10007,Midwest,Winter,Corn,Silt Loam,113.54485139048839,2023-01-08,14.654935730662052,727.2368964599564,84.76383673600839,5.503330578143569,Sprinkler,126.0kg/ha,1.8L/ha
F10008,West,Winter,Corn,Sandy Loam,179.9709858212482,2023-02-03,23.763437825060542,338.03360675551295,26.66479391264214,7.3220376872500665,Sprinkler,284.4kg/ha,2.3L/ha
F10009,Northeast,Spring,Soybeans,,79.44537594882121,2023-03-15,9.202728273529006,938.0715665492072,292.88869510528036,6.251490767727292,Sprinkler,275.0kg/ha,1.0L/ha
F10010,West,Summer,Wheat,Sandy Loam,116.99566266681661,2023-07-21,39.36696250221967,287.90303251441935,27.630094355016887,7.3979130399343385,Sprinkler,283.9kg/ha,0.9L/ha
F10011,Northeast,Fall,Soybeans,,39.21724567430099,2023-10-08,20.02474953592242,706.5524499138029,304.6878597997847,6.891240652960278,None,286.5kg/ha,1.0L/ha
F10012,West,Summer,,Loamy Sand,86.0637889138325,2023-07-14,26.774596194152494,286.22640440072706,24.438723891338995,6.760011158726649,None,,1.8L/ha
F10013,,Fall,Wheat,Sandy Loam,91.26607443284406,,21.588287107050462,355.5834045469604,,6.181391334483849,Drip,291.2kg/ha,1.9L/ha
F10014,South,Spring,Cotton,Sandy Loam,93.6669344115696,2023-04-25,31.29987977049985,1007.9881900504929,80.7822505792463,6.212059985955229,Drip,208.4kg/ha,1.9L/ha
F10015,West,Fall,Wheat,Sandy Loam,96.41201102121838,,28.135679311742756,495.4263160530073,156.05304207631576,7.341196719780574,Drip,133.6kg/ha,1.4L/ha
F10016,Midwest,Spring,,,75.67657392804568,2023-04-17,32.00721272100683,994.6976376461954,300.92787262114354,6.793713272621535,Sprinkler,249.4kg/ha,2.0L/ha
F10017,South,Summer,Soybeans,Clay,66.62965620256068,2023-08-02,28.47177520560636,903.7466269370709,16.856155584136555,7.4955390773177495,None,225.8kg/ha,1.3L/ha
F10018,South,Winter,Soybeans,Clay,85.52886167193157,2023-02-08,,1512.1668036131211,34.59215013187048,6.025032696934718,Drip,241.2kg/ha,0.7L/ha
F10019,West,Spring,Corn,,161.35292553112617,2023-05-26,23.160635181169216,726.6713739476321,102.42528375116396,6.484505510714719,Sprinkler,103.8kg/ha,2.3L/ha
F10020,South,Spring,Corn,Sandy Loam,113.11939907194547,2023-03-10,,1287.1260998691482,132.20221833013164,5.95982533902824,Sprinkler,187.4kg/ha,1.2L/ha
F10021,,Fall,Soybeans,Silt Loam,62.653401713347435,2023-11-25,19.947573403800934,,271.6921646807695,6.6148073665401,Sprinkler,218.0kg/ha,2.3L/ha
F10022,South,Fall,,Sandy Loam,44.70141382214135,2023-10-20,21.47892680973159,1174.2338200908337,76.52748301667357,5.5677383339137325,Sprinkler,222.0kg/ha,2.2L/ha
F10023,,Winter,Wheat,Clay Loam,150.56571490811,2023-01-22,10.262941552073487,861.9674668864395,95.00732841175112,,Sprinkler,260.4kg/ha,1.6L/ha
F10024,West,Summer,Corn,Loamy Sand,50.03382940048214,,23.928176257919183,454.8992214171382,24.55835848510767,5.713469054366761,Sprinkler,117.7kg/ha,2.3L/ha
F10025,Northeast,Winter,Corn,Silt Loam,76.08867707753623,2023-01-24,-3.126810251913393,1025.765517508944,,6.801637431158389,Sprinkler,168.5kg/ha,0.9L/ha
F10026,Northeast,Summer,Corn,Silt Loam,78.12771310598771,2023-06-27,19.769983238951546,764.5944456109515,60.71435941332035,5.802271167070154,Drip,163.5kg/ha,1.8L/ha
F10027,West,Winter,,Loamy Sand,135.22937249265948,2023-01-11,10.67586831809351,334.0530409033114,42.54669346305905,5.680809436828109,Sprinkler,261.0kg/ha,2.1L/ha
F10028,South,Spring,Cotton,Clay,43.482865787674015,2023-03-05,21.73587153780585,,93.07610294435723,6.266708161555611,Sprinkler,190.7kg/ha,1.1L/ha
F10029,,Fall,Corn,Clay,56.56381022180117,,24.403580091564862,793.2819202243146,,6.883843461242002,,211.9kg/ha,1.6L/ha
F10030,Northeast,Winter,Corn,Silt Loam,70.9326990404981,2023-02-18,8.922485740311167,920.7940619523531,47.4329025437757,6.174484252578226,Sprinkler,231.2kg/ha,1.7L/ha
F10031,Northeast,Summer,Soybeans,Silt Loam,38.301013533002816,2023-07-01,18.783605396538626,880.2166321396119,56.82627286002126,6.883304690474345,Sprinkler,183.2kg/ha,1.1L/ha
F10032,West,Spring,,Sandy Loam,113.74133456876316,2023-03-04,16.925947170428657,689.2923968758242,116.1923717230266,5.939207395496107,Sprinkler,247.6kg/ha,
F10033,Northeast,Fall,Corn,Clay Loam,45.60260769429872,2023-11-24,15.59323483330927,833.5840977372548,120.42743664605094,6.160641159132022,Drip,,0.5L/ha
F10034,West,Spring,Corn,Sandy Loam,163.49299177159705,,29.420275472058933,504.9008045298278,146.96607139257304,6.671418430468577,Sprinkler,167.5kg/ha,1.0L/ha
F10035,,Winter,Corn,Silt Loam,,2023-02-11,12.838675044994831,949.3350369629048,63.615361796752396,7.153378629834586,None,116.2kg/ha,1.2L/ha
F10036,Northeast,,Corn,,60.00583964455177,2023-10-23,12.11208221797514,822.955438117203,139.72440620717606,6.930714877624622,Drip,180.3kg/ha,1.4L/ha
F10037,South,Summer,Cotton,Clay,98.72089256725104,2023-07-10,38.754609203987606,909.5842558145011,22.009592809772666,,Sprinkler,133.0kg/ha,0.9L/ha
F10038,,Summer,Corn,Loamy Sand,53.39911187643247,2023-07-24,35.98810221882167,,,7.045908865170764,Sprinkler,158.3kg/ha,2.4L/ha
F10039,Midwest,Fall,Wheat,Clay Loam,113.09887527770319,2023-09-12,22.295565781640697,751.249551079148,288.6307482284595,7.397078978039381,Sprinkler,173.1kg/ha,1.2L/ha
F10040,Northeast,,Corn,Clay Loam,68.46330241017498,2023-07-13,,,59.349836354582585,6.475749359728789,Drip,276.3kg/ha,1.3L/ha
F10041,Midwest,Spring,Corn,Silt Loam,112.74551761604157,2023-03-08,32.95755047452447,951.6841548123108,346.01155714802377,7.446981919032399,Sprinkler,260.1kg/ha,1.6L/ha
F10042,South,Summer,Corn,Clay,40.866723183325135,,29.845578689369155,,22.33033850829969,6.715153618483288,Drip,,1.5L/ha
F10043,West,Winter,Wheat,Loamy Sand,94.78157022442969,2023-01-09,20.390048630451304,435.6070531720853,25.07481297941135,6.043355073794855,,165.1kg/ha,1.6L/ha
F10044,West,Fall,Wheat,Sandy Loam,93.26988999972014,2023-11-18,19.68966243834688,661.4769062429485,95.41101119339609,6.353066945576615,Sprinkler,210.8kg/ha,1.4L/ha
F10045,South,Spring,Cotton,,68.8041816179508,,22.581604783726796,1674.4632306850874,95.32252201185518,5.599100116302104,None,148.3kg/ha,1.2L/ha
,Northeast,Spring,Corn,Clay Loam,64.67551700028456,2023-03-05,,1085.1812397826384,,6.752676157480581,Sprinkler,213.8kg/ha,2.4L/ha
F10047,South,Summer,Soybeans,Sandy Loam,77.55764514141391,2023-07-08,36.51770856287511,1012.0620751239378,16.00477272022059,5.66616454359079,Drip,,1.2L/ha
,South,Fall,Soybeans,,57.601459408095636,2023-09-08,,1251.1930765909797,65.54759512476639,7.4841793302566835,Drip,295.8kg/ha,1.6L/ha
F10049,Northeast,Winter,Soybeans,Clay Loam,27.415048437127684,2023-01-17,15.162311746903013,766.2560775923936,83.26476068428293,5.967200107378141,Sprinkler,,2.0L/ha
F10050,Northeast,Spring,Soybeans,,62.85493687516658,,23.564592022034216,1289.977131895311,162.72120634951793,6.252590175548012,Drip,128.4kg/ha,
F10051,,Spring,Soybeans,Silt Loam,111.11548264914164,2023-05-12,21.327245752334147,686.5881505195126,412.66381351186396,7.100348208150196,Sprinkler,281.4kg/ha,1.7L/ha
F10052,South,Summer,Cotton,Clay,67.93629561757939,2023-07-05,23.406495854140484,799.1521417668936,12.988022147535434,6.123927527845758,,135.6kg/ha,1.8L/ha
F10053,Northeast,Summer,,,59.84894811086765,2023-07-02,,632.609602201313,36.40502681101624,6.292859661298328,,108.7kg/ha,2.2L/ha
F10054,West,Winter,Wheat,Sandy Loam,170.47179445371376,2023-02-08,17.870448512063398,409.48780684841637,38.409930513039505,6.5300829585091265,Sprinkler,204.8kg/ha,2.0L/ha
F10055,South,Summer,Corn,Clay,108.96885855603479,2023-06-13,31.67752562483529,1038.6933376397794,26.31708963610135,7.810372021749324,Sprinkler,138.0kg/ha,1.7L/ha
F10056,Northeast,Summer,Soybeans,Silt Loam,74.35858870889578,2023-06-14,27.560369865164542,606.6643905115278,67.46230299864446,6.864335936965347,None,142.0kg/ha,2.1L/ha
F10057,West,Spring,Corn,,75.12029723217412,2023-03-12,20.434938399417746,356.9144459584989,162.2139710663077,6.003706813450294,Drip,176.8kg/ha,1.6L/ha
F10058,,Summer,Corn,Silt Loam,72.90632313571126,,17.5613191308157,570.1167019525179,64.4075464185693,5.668319608801457,None,177.3kg/ha,1.5L/ha
F10059,West,Winter,Wheat,Loamy Sand,94.81224027531843,2023-02-11,8.325811492434301,543.7225629294772,54.36408958372938,7.0291067432060785,Sprinkler,181.1kg/ha,1.8L/ha
F10060,West,Spring,Corn,Sandy Loam,91.98209089157051,2023-04-04,20.045798143036865,709.6432190786041,82.57749734171293,5.641402896661986,Drip,269.7kg/ha,0.8L/ha
F10061,South,Summer,Soybeans,Clay,50.078951472502524,2023-06-18,40.63713983935426,874.0958901566946,,6.58725935466907,Sprinkler,256.3kg/ha,1.4L/ha
F10062,Midwest,Winter,,Silt Loam,,2023-01-25,14.176903791331958,1262.575512742801,100.05332353491207,6.210389662304426,Sprinkler,,1.2L/ha
